CustomerID,Country,OrderDate,OrderValue
CUST-00857,Netherlands,2023-12-30,74.14
CUST-00858,Germany,2023-12-07,82.42
CUST-00858,Germany,2024-04-05,196.49
CUST-00858,Germany,2024-06-17,110.08
CUST-00859,France,2023-08-12,69.92
CUST-00859,France,2024-02-18,66.81
CUST-00860,France,2024-04-08,29.08
CUST-00860,France,2024-02-17,67.3
CUST-00861,UK,2024-09-14,350.81
CUST-00861,UK,2024-09-04,311.66
CUST-00861,UK,2024-04-20,355.29
CUST-00861,UK,2024-09-02,238.96
CUST-00861,UK,2024-03-20,246.26
CUST-00861,UK,2024-05-21,149.48
CUST-00861,UK,2024-03-10,313.86
CUST-00861,UK,2024-04-07,279.12
CUST-00861,UK,2024-07-12,164.97
CUST-00862,Belgium,2023-12-31,70.65
CUST-00862,Belgium,2024-05-02,65.98
CUST-00862,Belgium,2023-12-01,51.17
CUST-00862,Belgium,2024-07-01,78.18
CUST-00863,France,2024-01-16,159.33
CUST-00863,France,2024-07-21,140.26
CUST-00863,France,2024-02-07,240.95
CUST-00863,France,2024-05-05,117.96
CUST-00863,France,2024-04-22,286.9
CUST-00864,UK,2023-05-12,34.52
CUST-00864,UK,2023-12-31,52.85
CUST-00865,France,2024-10-24,103.44
CUST-00865,France,2024-11-06,111.97
CUST-00866,UK,2024-11-08,311.87
CUST-00866,UK,2024-09-04,259.75
CUST-00866,UK,2024-07-21,371.04
CUST-00866,UK,2024-11-12,466.06
CUST-00866,UK,2024-12-06,275.57
CUST-00866,UK,2024-10-24,482.46
CUST-00866,UK,2024-04-26,371.19
CUST-00866,UK,2024-05-31,440.29
CUST-00866,UK,2024-04-05,357.99
CUST-00866,UK,2024-08-16,319.31
CUST-00866,UK,2024-07-08,688.09
CUST-00866,UK,2024-05-29,515.55
CUST-00866,UK,2024-06-09,208.74
CUST-00866,UK,2024-12-20,424.44
CUST-00866,UK,2024-06-05,639.6
CUST-00866,UK,2024-12-14,545.23
CUST-00866,UK,2024-11-05,727.74
CUST-00866,UK,2024-05-30,496.35
CUST-00866,UK,2024-10-04,361.43
CUST-00866,UK,2024-05-17,356.67
CUST-00866,UK,2024-04-05,503.17
CUST-00866,UK,2024-03-19,430.32
CUST-00866,UK,2024-04-09,282.0
CUST-00866,UK,2024-03-31,703.97
CUST-00866,UK,2024-11-03,314.47
CUST-00866,UK,2024-07-10,687.51
CUST-00866,UK,2024-09-07,468.89
CUST-00866,UK,2024-08-09,154.44
CUST-00866,UK,2024-06-22,612.78
CUST-00866,UK,2024-11-28,454.53
CUST-00866,UK,2024-08-08,259.01
CUST-00866,UK,2024-09-30,348.55
CUST-00866,UK,2024-10-01,441.0
CUST-00866,UK,2024-09-13,382.51
CUST-00866,UK,2024-11-23,691.38
CUST-00866,UK,2024-12-11,115.25
CUST-00866,UK,2024-08-01,532.44
CUST-00866,UK,2024-07-29,188.79
CUST-00866,UK,2024-10-29,336.53
CUST-00866,UK,2024-12-13,326.27
CUST-00866,UK,2024-10-22,310.5
CUST-00866,UK,2024-07-12,514.02
CUST-00866,UK,2024-12-12,332.56
CUST-00866,UK,2024-04-02,241.73
CUST-00866,UK,2024-10-20,332.47
CUST-00866,UK,2024-07-10,419.76
CUST-00867,UK,2024-07-31,737.39
CUST-00867,UK,2024-05-10,595.62
CUST-00867,UK,2024-08-24,501.14
CUST-00867,UK,2024-05-29,1061.52
CUST-00867,UK,2024-03-05,853.64
CUST-00867,UK,2024-03-09,509.04
CUST-00867,UK,2024-09-01,758.26
CUST-00867,UK,2024-09-28,773.07
CUST-00867,UK,2024-04-23,1054.1
CUST-00867,UK,2024-05-29,781.69
CUST-00867,UK,2024-06-29,939.92
CUST-00867,UK,2024-06-17,656.13
CUST-00867,UK,2024-10-01,846.98
CUST-00867,UK,2024-09-05,975.31
CUST-00867,UK,2024-05-10,765.79
CUST-00867,UK,2024-06-07,1398.19
CUST-00868,UK,2024-02-14,199.32
CUST-00868,UK,2024-04-30,215.22
CUST-00868,UK,2024-07-13,213.96
CUST-00868,UK,2024-10-10,269.82
CUST-00868,UK,2024-06-23,232.46
CUST-00868,UK,2024-06-16,307.61
CUST-00869,UK,2023-11-29,120.96
CUST-00869,UK,2024-01-18,182.4
CUST-00869,UK,2024-03-04,121.8
CUST-00869,UK,2024-01-25,37.21
CUST-00869,UK,2024-06-24,158.51
CUST-00869,UK,2023-12-08,183.72
CUST-00870,UK,2024-04-21,188.18
CUST-00870,UK,2024-08-04,157.09
CUST-00870,UK,2024-07-26,107.5
CUST-00870,UK,2024-02-27,111.31
CUST-00870,UK,2024-07-26,130.62
CUST-00870,UK,2024-03-31,107.23
CUST-00870,UK,2024-03-14,205.68
CUST-00870,UK,2024-05-11,80.36
CUST-00870,UK,2024-03-17,130.26
CUST-00870,UK,2024-05-20,121.2
CUST-00870,UK,2024-02-27,115.39
CUST-00870,UK,2024-05-10,186.85
CUST-00871,Germany,2023-05-12,80.9
CUST-00871,Germany,2023-10-07,70.86
CUST-00872,UK,2024-07-26,111.14
CUST-00872,UK,2024-07-21,210.62
CUST-00872,UK,2024-06-14,136.94
CUST-00872,UK,2024-07-13,135.89
CUST-00872,UK,2024-07-17,264.44
CUST-00872,UK,2024-07-20,93.19
CUST-00872,UK,2024-06-09,193.34
CUST-00872,UK,2024-05-01,106.32
CUST-00873,UK,2023-06-13,49.21
CUST-00873,UK,2024-01-29,53.4
CUST-00873,UK,2023-05-22,56.19
CUST-00874,UK,2024-01-05,168.02
CUST-00874,UK,2023-11-01,169.53
CUST-00874,UK,2023-10-02,228.1
CUST-00874,UK,2024-04-17,190.74
CUST-00875,UK,2024-04-08,90.78
CUST-00875,UK,2023-10-21,68.88
CUST-00875,UK,2024-01-29,64.27
CUST-00875,UK,2024-05-09,56.85
CUST-00875,UK,2024-05-07,105.95
CUST-00875,UK,2023-11-28,129.52
CUST-00876,UK,2024-07-17,179.64
CUST-00876,UK,2024-07-15,241.18
CUST-00876,UK,2024-08-25,163.99
CUST-00876,UK,2024-05-26,310.89
CUST-00876,UK,2024-06-09,206.42
CUST-00876,UK,2024-07-24,128.13
CUST-00876,UK,2024-03-29,142.76
CUST-00876,UK,2024-07-16,267.13
CUST-00876,UK,2024-09-08,292.78
CUST-00876,UK,2024-11-29,106.29
CUST-00876,UK,2024-02-22,125.81
CUST-00876,UK,2024-07-27,202.99
CUST-00877,UK,2023-09-23,66.9
CUST-00878,UK,2024-01-30,88.05
CUST-00878,UK,2024-03-17,130.9
CUST-00878,UK,2024-01-25,108.0
CUST-00878,UK,2024-02-29,106.54
CUST-00878,UK,2024-04-23,93.9
CUST-00878,UK,2024-05-18,68.32
CUST-00878,UK,2024-05-30,114.47
CUST-00879,Netherlands,2024-01-23,81.89
CUST-00879,Netherlands,2023-08-16,39.19
CUST-00880,France,2024-10-13,39.74
CUST-00880,France,2024-07-31,44.03
CUST-00881,UK,2023-11-13,80.1
CUST-00881,UK,2023-05-13,79.13
CUST-00882,UK,2024-03-24,170.44
CUST-00882,UK,2024-07-08,273.44
CUST-00882,UK,2024-05-01,320.76
CUST-00882,UK,2024-09-10,89.2
CUST-00882,UK,2024-06-19,247.98
CUST-00882,UK,2024-09-18,251.92
CUST-00882,UK,2024-03-22,392.01
CUST-00882,UK,2024-06-19,232.21
CUST-00882,UK,2024-09-09,285.32
CUST-00883,Netherlands,2024-03-18,268.9
CUST-00883,Netherlands,2023-10-27,93.17
CUST-00883,Netherlands,2023-10-28,193.7
CUST-00883,Netherlands,2024-04-24,24.03
CUST-00883,Netherlands,2024-05-17,102.92
CUST-00883,Netherlands,2023-10-27,123.04
CUST-00884,UK,2024-06-06,230.3
CUST-00884,UK,2024-07-14,185.84
CUST-00884,UK,2024-02-14,122.91
CUST-00884,UK,2024-06-22,175.73
CUST-00884,UK,2024-08-30,262.97
CUST-00884,UK,2024-06-08,295.02
CUST-00884,UK,2024-07-12,141.45
CUST-00884,UK,2024-05-29,191.58
CUST-00884,UK,2024-02-05,275.38
CUST-00885,UK,2024-02-06,66.48
CUST-00885,UK,2023-08-20,50.64
CUST-00886,Germany,2024-06-20,144.38
CUST-00886,Germany,2024-01-21,165.42
CUST-00886,Germany,2024-07-07,135.07
CUST-00886,Germany,2024-04-15,179.09
CUST-00886,Germany,2024-04-19,139.97
CUST-00886,Germany,2024-07-12,135.97
CUST-00886,Germany,2024-05-01,152.54
CUST-00887,UK,2024-02-19,160.72
CUST-00887,UK,2024-06-04,256.22
CUST-00887,UK,2024-02-23,171.6
CUST-00887,UK,2024-02-12,207.48
CUST-00887,UK,2024-08-01,147.48
CUST-00888,France,2023-08-10,57.77
CUST-00889,France,2024-04-10,144.49
CUST-00889,France,2024-02-11,170.65
CUST-00889,France,2023-09-28,165.48
CUST-00889,France,2023-12-05,97.95
CUST-00889,France,2024-02-09,149.35
CUST-00889,France,2023-12-16,262.52
CUST-00889,France,2024-05-12,245.67
CUST-00890,Germany,2023-11-10,38.13
CUST-00890,Germany,2024-03-04,47.87
CUST-00891,France,2024-07-14,274.8
CUST-00891,France,2024-06-20,126.74
CUST-00891,France,2024-08-07,346.95
CUST-00891,France,2024-04-04,233.27
CUST-00891,France,2024-03-02,327.9
CUST-00891,France,2024-05-24,201.97
CUST-00891,France,2024-04-18,175.47
CUST-00892,UK,2024-05-22,188.19
CUST-00892,UK,2024-05-18,211.43
CUST-00892,UK,2024-03-19,197.95
CUST-00893,UK,2024-06-28,100.19
CUST-00893,UK,2024-03-01,113.3
CUST-00894,UK,2024-11-21,387.38
CUST-00894,UK,2024-06-27,316.63
CUST-00894,UK,2024-11-05,371.01
CUST-00894,UK,2024-03-25,195.58
CUST-00894,UK,2024-03-25,194.82
CUST-00894,UK,2024-02-24,170.3
CUST-00895,UK,2024-08-06,174.53
CUST-00895,UK,2024-01-12,191.82
CUST-00895,UK,2024-01-08,143.48
CUST-00895,UK,2024-04-07,165.63
CUST-00896,France,2024-04-12,257.19
CUST-00896,France,2024-08-19,250.87
CUST-00896,France,2024-04-11,548.17
CUST-00896,France,2024-05-23,400.49
CUST-00896,France,2024-06-19,439.79
CUST-00896,France,2024-08-03,565.49
CUST-00896,France,2024-06-22,574.26
CUST-00896,France,2024-04-29,534.84
CUST-00896,France,2024-05-16,366.79
CUST-00896,France,2024-03-20,335.56
CUST-00896,France,2024-05-12,379.51
CUST-00896,France,2024-05-21,249.74
CUST-00896,France,2024-02-18,543.78
CUST-00896,France,2024-08-28,624.36
CUST-00896,France,2024-10-11,648.83
CUST-00896,France,2024-09-22,455.44
CUST-00896,France,2024-09-26,774.26
CUST-00896,France,2024-07-09,653.64
CUST-00896,France,2024-03-26,305.54
CUST-00896,France,2024-05-04,502.71
CUST-00896,France,2024-10-13,415.76
CUST-00896,France,2024-06-26,651.16
CUST-00896,France,2024-04-29,456.5
CUST-00896,France,2024-02-17,742.57
CUST-00896,France,2024-09-05,618.97
CUST-00896,France,2024-09-27,490.52
CUST-00896,France,2024-10-24,589.56
CUST-00896,France,2024-08-19,557.02
CUST-00896,France,2024-09-27,234.96
CUST-00896,France,2024-04-22,352.17
CUST-00896,France,2024-08-30,443.06
CUST-00896,France,2024-09-01,565.7
CUST-00896,France,2024-04-12,200.63
CUST-00896,France,2024-05-30,333.34
CUST-00896,France,2024-03-24,620.2
CUST-00897,Germany,2024-09-08,354.57
CUST-00897,Germany,2024-12-04,233.85
CUST-00897,Germany,2024-06-10,214.49
CUST-00897,Germany,2024-05-08,296.21
CUST-00897,Germany,2024-06-15,333.82
CUST-00897,Germany,2024-12-04,251.14
CUST-00897,Germany,2024-06-02,249.88
CUST-00897,Germany,2024-04-30,268.03
CUST-00897,Germany,2024-05-05,268.19
CUST-00897,Germany,2024-10-08,350.45
CUST-00897,Germany,2024-07-04,329.1
CUST-00897,Germany,2024-12-01,259.51
CUST-00897,Germany,2024-03-17,327.29
CUST-00897,Germany,2024-05-28,253.54
CUST-00897,Germany,2024-08-28,270.14
CUST-00897,Germany,2024-05-19,297.75
CUST-00897,Germany,2024-11-29,333.88
CUST-00897,Germany,2024-03-22,250.32
CUST-00897,Germany,2024-11-03,216.09
CUST-00897,Germany,2024-03-28,268.25
CUST-00897,Germany,2024-04-16,167.34
CUST-00897,Germany,2024-04-06,450.84
CUST-00897,Germany,2024-06-27,305.98
CUST-00897,Germany,2024-02-21,274.71
CUST-00897,Germany,2024-11-09,209.11
CUST-00897,Germany,2024-05-07,104.45
CUST-00897,Germany,2024-08-25,331.62
CUST-00897,Germany,2024-11-16,301.96
CUST-00897,Germany,2024-04-25,218.4
CUST-00897,Germany,2024-10-11,342.29
CUST-00897,Germany,2024-02-17,425.2
CUST-00897,Germany,2024-10-18,283.81
CUST-00897,Germany,2024-03-28,436.95
CUST-00897,Germany,2024-04-04,272.05
CUST-00897,Germany,2024-06-11,92.32
CUST-00897,Germany,2024-07-12,348.52
CUST-00898,UK,2024-01-13,124.3
CUST-00898,UK,2024-07-10,37.87
CUST-00898,UK,2023-09-27,118.75
CUST-00898,UK,2024-01-31,150.2
CUST-00898,UK,2024-02-02,128.8
CUST-00898,UK,2024-03-19,121.91
CUST-00898,UK,2023-10-23,135.87
CUST-00899,UK,2024-04-05,236.16
CUST-00900,Germany,2023-12-20,180.19
CUST-00900,Germany,2024-08-29,263.72
CUST-00900,Germany,2024-02-26,280.7
CUST-00901,Germany,2024-04-17,114.46
CUST-00901,Germany,2024-03-10,141.27
CUST-00901,Germany,2024-03-17,154.9
CUST-00902,Germany,2024-02-29,92.67
CUST-00902,Germany,2024-11-10,106.73
CUST-00903,Spain,2024-11-13,101.48
CUST-00904,UK,2023-07-27,74.59
CUST-00904,UK,2023-10-16,48.67
CUST-00904,UK,2023-04-16,104.31
CUST-00905,UK,2024-07-03,199.69
CUST-00905,UK,2024-06-13,145.23
CUST-00905,UK,2024-03-24,145.1
CUST-00905,UK,2024-03-18,119.36
CUST-00905,UK,2024-10-02,45.58
CUST-00905,UK,2024-04-27,93.96
CUST-00905,UK,2024-07-12,124.44
CUST-00905,UK,2024-04-18,187.76
CUST-00905,UK,2024-08-01,149.53
CUST-00905,UK,2024-10-19,121.1
CUST-00905,UK,2024-04-05,124.85
CUST-00905,UK,2024-08-23,122.61
CUST-00905,UK,2024-05-19,140.92
CUST-00905,UK,2024-04-22,124.58
CUST-00906,UK,2024-04-11,296.15
CUST-00906,UK,2024-08-05,163.73
CUST-00906,UK,2024-02-17,141.42
CUST-00906,UK,2024-05-28,212.84
CUST-00907,France,2024-04-27,139.18
CUST-00907,France,2024-04-18,111.33
CUST-00907,France,2024-08-10,183.7
CUST-00907,France,2024-06-19,187.38
CUST-00907,France,2024-09-19,149.81
CUST-00907,France,2024-08-18,162.69
CUST-00907,France,2024-11-04,157.09
CUST-00907,France,2024-07-19,137.98
CUST-00907,France,2024-11-06,25.03
CUST-00907,France,2024-04-25,96.15
CUST-00907,France,2024-05-20,130.56
CUST-00908,UK,2023-11-15,52.3
CUST-00909,UK,2024-09-13,334.34
CUST-00909,UK,2024-05-08,680.13
CUST-00909,UK,2024-09-20,428.92
CUST-00909,UK,2024-09-29,551.17
CUST-00909,UK,2024-06-24,579.18
CUST-00909,UK,2024-07-03,613.07
CUST-00909,UK,2024-09-25,279.05
CUST-00909,UK,2024-06-19,354.04
CUST-00909,UK,2024-10-17,131.3
CUST-00909,UK,2024-07-07,637.85
CUST-00909,UK,2024-11-26,308.13
CUST-00909,UK,2024-12-03,405.89
CUST-00909,UK,2024-09-05,448.49
CUST-00909,UK,2024-10-06,678.94
CUST-00909,UK,2024-09-09,630.52
CUST-00909,UK,2024-03-12,318.19
CUST-00909,UK,2024-11-08,549.81
CUST-00909,UK,2024-09-16,517.37
CUST-00909,UK,2024-11-04,375.92
CUST-00909,UK,2024-05-02,558.13
CUST-00909,UK,2024-03-26,406.0
CUST-00909,UK,2024-08-09,514.7
CUST-00909,UK,2024-03-01,447.63
CUST-00909,UK,2024-02-20,429.46
CUST-00909,UK,2024-06-18,471.05
CUST-00909,UK,2024-03-14,639.88
CUST-00909,UK,2024-03-22,392.87
CUST-00909,UK,2024-09-28,385.29
CUST-00909,UK,2024-03-04,374.63
CUST-00909,UK,2024-08-27,521.32
CUST-00909,UK,2024-12-04,390.82
CUST-00910,UK,2024-05-26,154.91
CUST-00910,UK,2024-07-25,62.52
CUST-00910,UK,2024-08-11,167.84
CUST-00911,UK,2024-02-03,305.28
CUST-00911,UK,2024-07-16,157.67
CUST-00911,UK,2024-05-09,240.11
CUST-00912,UK,2024-04-24,143.78
CUST-00912,UK,2024-07-10,363.69
CUST-00912,UK,2024-02-20,248.88
CUST-00912,UK,2024-05-12,183.43
CUST-00912,UK,2024-05-31,318.99
CUST-00912,UK,2024-06-24,298.41
CUST-00913,Belgium,2024-02-17,77.97
CUST-00913,Belgium,2024-08-29,76.81
CUST-00913,Belgium,2024-04-03,189.15
CUST-00913,Belgium,2024-03-28,179.29
CUST-00913,Belgium,2024-04-06,157.28
CUST-00913,Belgium,2024-01-06,171.26
CUST-00913,Belgium,2024-05-13,194.13
CUST-00914,Netherlands,2024-05-27,202.49
CUST-00914,Netherlands,2024-07-29,191.46
CUST-00914,Netherlands,2024-07-28,234.4
CUST-00914,Netherlands,2024-07-10,145.84
CUST-00914,Netherlands,2024-04-20,278.3
CUST-00914,Netherlands,2024-01-21,301.84
CUST-00915,UK,2023-09-11,52.56
CUST-00916,UK,2024-10-07,563.25
CUST-00916,UK,2024-08-27,560.35
CUST-00916,UK,2024-05-17,524.4
CUST-00916,UK,2024-09-18,519.23
CUST-00916,UK,2024-02-23,627.63
CUST-00916,UK,2024-05-07,338.39
CUST-00916,UK,2024-05-16,603.54
CUST-00916,UK,2024-10-14,852.38
CUST-00916,UK,2024-07-10,473.43
CUST-00916,UK,2024-04-09,427.04
CUST-00916,UK,2024-07-22,429.27
CUST-00916,UK,2024-02-18,607.4
CUST-00916,UK,2024-10-28,595.43
CUST-00916,UK,2024-10-12,666.33
CUST-00916,UK,2024-05-03,656.59
CUST-00916,UK,2024-05-27,432.46
CUST-00916,UK,2024-04-16,521.99
CUST-00917,UK,2024-09-28,621.99
CUST-00917,UK,2024-08-27,668.91
CUST-00917,UK,2024-03-11,422.46
CUST-00917,UK,2024-08-04,764.84
CUST-00917,UK,2024-07-31,526.14
CUST-00917,UK,2024-05-17,167.79
CUST-00917,UK,2024-11-29,573.51
CUST-00917,UK,2024-06-17,508.43
CUST-00917,UK,2024-03-19,640.19
CUST-00917,UK,2024-05-24,284.92
CUST-00917,UK,2024-08-18,587.58
CUST-00917,UK,2024-04-01,584.62
CUST-00917,UK,2024-03-21,548.31
CUST-00917,UK,2024-09-02,393.93
CUST-00917,UK,2024-05-28,779.57
CUST-00917,UK,2024-08-20,551.32
CUST-00917,UK,2024-06-26,709.84
CUST-00917,UK,2024-03-23,923.6
CUST-00917,UK,2024-08-17,280.13
CUST-00917,UK,2024-02-23,726.71
CUST-00917,UK,2024-04-03,670.42
CUST-00917,UK,2024-05-30,629.06
CUST-00917,UK,2024-08-10,504.37
CUST-00917,UK,2024-09-06,629.01
CUST-00917,UK,2024-04-05,375.32
CUST-00917,UK,2024-03-18,505.36
CUST-00917,UK,2024-02-28,589.5
CUST-00917,UK,2024-11-10,687.45
CUST-00917,UK,2024-03-16,609.55
CUST-00917,UK,2024-09-05,419.37
CUST-00917,UK,2024-04-24,272.64
CUST-00917,UK,2024-05-03,598.85
CUST-00917,UK,2024-12-02,375.28
CUST-00917,UK,2024-12-01,398.57
CUST-00917,UK,2024-10-28,440.07
CUST-00917,UK,2024-10-26,380.82
CUST-00917,UK,2024-10-10,566.31
CUST-00917,UK,2024-04-07,820.22
CUST-00917,UK,2024-09-18,563.38
CUST-00917,UK,2024-03-26,469.57
CUST-00917,UK,2024-07-27,536.84
CUST-00918,UK,2023-12-12,125.42
CUST-00919,Spain,2024-09-02,135.11
CUST-00919,Spain,2024-03-13,194.12
CUST-00919,Spain,2024-07-06,77.41
CUST-00919,Spain,2024-08-17,141.91
CUST-00919,Spain,2024-04-04,148.62
CUST-00919,Spain,2024-03-04,130.17
CUST-00920,Germany,2024-10-11,115.97
CUST-00920,Germany,2024-06-19,67.78
CUST-00920,Germany,2024-04-17,80.4
CUST-00920,Germany,2024-10-18,182.63
CUST-00920,Germany,2024-12-09,121.07
CUST-00920,Germany,2024-08-04,88.01
CUST-00920,Germany,2024-08-22,141.19
CUST-00920,Germany,2024-11-27,152.04
CUST-00920,Germany,2024-10-19,112.66
CUST-00921,Netherlands,2023-12-06,60.09
CUST-00921,Netherlands,2023-09-19,92.56
CUST-00922,France,2024-08-26,197.93
CUST-00922,France,2024-03-23,127.18
CUST-00922,France,2024-05-29,184.62
CUST-00922,France,2024-08-30,116.68
CUST-00922,France,2024-06-10,82.08
CUST-00922,France,2024-03-10,145.23
CUST-00922,France,2024-04-28,151.62
CUST-00922,France,2024-10-21,52.04
CUST-00922,France,2024-06-08,159.81
CUST-00922,France,2024-06-19,117.92
CUST-00922,France,2024-08-30,166.99
CUST-00922,France,2024-07-22,121.32
CUST-00922,France,2024-07-20,104.65
CUST-00923,UK,2024-11-22,268.66
CUST-00923,UK,2024-02-29,213.59
CUST-00923,UK,2024-11-23,118.56
CUST-00923,UK,2024-09-15,303.65
CUST-00923,UK,2024-11-30,203.12
CUST-00923,UK,2024-11-07,207.41
CUST-00923,UK,2024-02-25,330.94
CUST-00923,UK,2024-08-07,359.37
CUST-00923,UK,2024-03-28,354.88
CUST-00923,UK,2024-11-12,187.9
CUST-00923,UK,2024-10-28,192.55
CUST-00923,UK,2024-06-29,387.42
CUST-00923,UK,2024-06-05,377.47
CUST-00924,UK,2024-07-30,166.41
CUST-00924,UK,2024-08-09,278.2
CUST-00924,UK,2024-05-05,115.84
CUST-00924,UK,2024-02-26,374.5
CUST-00924,UK,2024-04-28,28.89
CUST-00924,UK,2024-07-14,417.41
CUST-00924,UK,2024-10-14,172.82
CUST-00924,UK,2024-02-09,197.64
CUST-00924,UK,2024-11-20,159.97
CUST-00924,UK,2024-11-07,225.9
CUST-00924,UK,2024-09-30,166.71
CUST-00925,UK,2024-04-20,144.3
CUST-00925,UK,2024-07-05,125.82
CUST-00925,UK,2024-01-16,97.67
CUST-00925,UK,2024-04-21,78.8
CUST-00925,UK,2024-03-05,111.34
CUST-00926,Germany,2024-04-01,84.72
CUST-00927,UK,2024-05-28,931.16
CUST-00927,UK,2024-06-05,1174.67
CUST-00927,UK,2024-07-25,834.36
CUST-00927,UK,2024-08-13,453.41
CUST-00927,UK,2024-06-11,1147.24
CUST-00927,UK,2024-03-14,1157.11
CUST-00927,UK,2024-06-25,132.38
CUST-00927,UK,2024-08-17,894.34
CUST-00927,UK,2024-08-08,983.62
CUST-00927,UK,2024-10-08,774.06
CUST-00927,UK,2024-05-29,696.29
CUST-00927,UK,2024-04-20,721.93
CUST-00927,UK,2024-09-14,627.1
CUST-00927,UK,2024-02-20,947.23
CUST-00927,UK,2024-04-06,569.75
CUST-00928,UK,2024-06-19,128.53
CUST-00928,UK,2024-06-22,133.33
CUST-00928,UK,2024-10-19,107.18
CUST-00928,UK,2024-08-28,82.25
CUST-00928,UK,2024-07-02,69.51
CUST-00928,UK,2024-03-11,112.96
CUST-00928,UK,2024-07-28,151.74
CUST-00928,UK,2024-08-03,104.8
CUST-00928,UK,2024-02-28,151.51
CUST-00928,UK,2024-05-28,119.27
CUST-00928,UK,2024-08-30,146.52
CUST-00928,UK,2024-09-01,112.32
CUST-00928,UK,2024-02-18,131.21
CUST-00929,Spain,2024-04-27,273.14
CUST-00929,Spain,2024-11-10,230.83
CUST-00930,Germany,2024-02-15,323.11
CUST-00930,Germany,2024-03-18,296.88
CUST-00930,Germany,2024-06-10,507.08
CUST-00930,Germany,2024-08-19,283.45
CUST-00930,Germany,2024-09-08,400.17
CUST-00930,Germany,2024-03-19,223.78
CUST-00930,Germany,2024-02-22,336.38
CUST-00930,Germany,2024-02-27,280.18
CUST-00930,Germany,2024-05-29,351.41
CUST-00930,Germany,2024-04-11,335.79
CUST-00930,Germany,2024-03-12,221.57
CUST-00930,Germany,2024-05-16,381.82
CUST-00930,Germany,2024-08-23,191.14
CUST-00930,Germany,2024-10-04,225.76
CUST-00930,Germany,2024-09-12,250.6
CUST-00930,Germany,2024-11-08,496.78
CUST-00930,Germany,2024-07-05,72.3
CUST-00930,Germany,2024-10-05,310.95
CUST-00930,Germany,2024-02-13,154.78
CUST-00930,Germany,2024-06-25,356.94
CUST-00930,Germany,2024-05-23,289.4
CUST-00930,Germany,2024-10-26,326.92
CUST-00930,Germany,2024-09-21,447.45
CUST-00930,Germany,2024-06-28,137.24
CUST-00930,Germany,2024-08-04,320.04
CUST-00930,Germany,2024-10-13,488.31
CUST-00930,Germany,2024-02-23,382.26
CUST-00930,Germany,2024-06-16,173.7
CUST-00930,Germany,2024-02-29,378.18
CUST-00930,Germany,2024-09-04,365.42
CUST-00930,Germany,2024-04-23,67.61
CUST-00930,Germany,2024-06-07,369.11
CUST-00930,Germany,2024-08-05,338.91
CUST-00930,Germany,2024-05-18,132.98
CUST-00930,Germany,2024-08-04,326.39
CUST-00930,Germany,2024-09-25,300.48
CUST-00931,Germany,2024-01-05,96.55
CUST-00931,Germany,2024-04-16,91.57
CUST-00931,Germany,2024-05-11,111.99
CUST-00932,UK,2024-05-13,288.5
CUST-00932,UK,2024-12-02,298.75
CUST-00932,UK,2024-03-07,338.92
CUST-00932,UK,2024-05-10,449.73
CUST-00932,UK,2024-06-20,266.27
CUST-00932,UK,2024-10-24,391.89
CUST-00932,UK,2024-08-17,298.86
CUST-00932,UK,2024-06-01,308.74
CUST-00932,UK,2024-04-24,303.3
CUST-00932,UK,2024-05-04,357.36
CUST-00932,UK,2024-05-04,195.22
CUST-00932,UK,2024-10-12,377.92
CUST-00932,UK,2024-08-31,299.37
CUST-00932,UK,2024-10-16,363.08
CUST-00932,UK,2024-08-27,427.14
CUST-00932,UK,2024-10-25,246.68
CUST-00932,UK,2024-10-01,482.55
CUST-00932,UK,2024-08-31,413.59
CUST-00932,UK,2024-04-20,371.52
CUST-00932,UK,2024-10-30,339.9
CUST-00932,UK,2024-09-20,379.37
CUST-00932,UK,2024-11-27,333.41
CUST-00932,UK,2024-06-18,267.07
CUST-00932,UK,2024-11-21,244.76
CUST-00932,UK,2024-09-25,334.84
CUST-00932,UK,2024-07-06,141.32
CUST-00932,UK,2024-12-02,257.63
CUST-00932,UK,2024-07-25,212.86
CUST-00932,UK,2024-05-10,257.79
CUST-00932,UK,2024-11-08,210.19
CUST-00932,UK,2024-08-17,415.03
CUST-00932,UK,2024-06-09,274.26
CUST-00932,UK,2024-07-24,351.32
CUST-00932,UK,2024-10-01,338.76
CUST-00932,UK,2024-03-05,294.37
CUST-00932,UK,2024-09-09,268.21
CUST-00932,UK,2024-06-28,413.38
CUST-00932,UK,2024-11-16,525.7
CUST-00932,UK,2024-03-15,249.08
CUST-00932,UK,2024-03-19,308.69
CUST-00932,UK,2024-03-17,150.47
CUST-00932,UK,2024-06-11,332.58
CUST-00932,UK,2024-10-09,269.71
CUST-00932,UK,2024-07-06,299.04
CUST-00932,UK,2024-10-28,333.78
CUST-00933,Spain,2023-09-28,56.85
CUST-00934,Germany,2023-12-26,108.35
CUST-00934,Germany,2024-02-29,86.82
CUST-00934,Germany,2024-08-18,159.61
CUST-00934,Germany,2024-06-28,140.05
CUST-00935,UK,2024-03-29,179.93
CUST-00935,UK,2024-03-17,30.41
CUST-00935,UK,2023-11-12,58.21
CUST-00935,UK,2024-04-02,163.71
CUST-00936,UK,2024-08-01,185.02
CUST-00936,UK,2024-04-13,97.93
CUST-00936,UK,2024-09-05,140.36
CUST-00937,Belgium,2024-06-04,173.03
CUST-00937,Belgium,2024-11-18,88.51
